timestamp, status, response_time, success_count, total_count, failed_count
2025-10-30 21:01:00, CONNECTED, 20.486, 60, 60, 0
2025-10-30 21:02:02, CONNECTED, 87.232, 60, 60, 0
2025-10-30 21:03:05, CONNECTED, 61.951, 56, 60, 4
2025-10-30 21:07:34, CONNECTED, 21.892, 60, 60, 0
2025-10-30 21:08:37, CONNECTED, 22.836, 60, 60, 0
2025-10-30 21:09:53, CONNECTED, 24.216, 60, 60, 0
2025-10-30 21:10:54, CONNECTED, 23.562, 60, 60, 0
2025-10-30 21:11:58, CONNECTED, 23.510, 60, 60, 0
2025-10-30 21:13:01, CONNECTED, 24.224, 60, 60, 0
2025-10-30 21:14:05, CONNECTED, 23.701, 60, 60, 0
2025-10-30 21:15:06, CONNECTED, 22.843, 60, 60, 0
2025-10-30 21:16:12, CONNECTED, 21.988, 60, 60, 0
2025-10-30 21:17:14, CONNECTED, 21.849, 60, 60, 0
2025-10-30 21:18:19, CONNECTED, 23.534, 60, 60, 0
2025-10-30 21:19:21, CONNECTED, 23.275, 60, 60, 0
2025-10-30 21:20:24, CONNECTED, 23.143, 60, 60, 0
2025-10-30 21:21:26, CONNECTED, 22.492, 60, 60, 0
2025-10-30 21:22:28, CONNECTED, 23.232, 60, 60, 0
2025-10-30 21:23:29, CONNECTED, 24.730, 60, 60, 0
2025-10-30 21:24:30, CONNECTED, 24.691, 60, 60, 0
2025-10-30 21:25:33, CONNECTED, 22.644, 60, 60, 0
2025-10-30 21:26:35, CONNECTED, 24.016, 60, 60, 0
2025-10-30 21:27:37, CONNECTED, 22.660, 60, 60, 0
2025-10-30 21:28:39, CONNECTED, 24.438, 60, 60, 0
2025-10-30 21:29:44, CONNECTED, 22.024, 60, 60, 0
2025-10-30 21:30:47, CONNECTED, 22.261, 60, 60, 0
2025-10-30 21:31:50, CONNECTED, 22.347, 60, 60, 0
2025-10-30 21:32:53, CONNECTED, 22.948, 60, 60, 0
2025-10-30 21:33:54, CONNECTED, 23.795, 60, 60, 0
2025-10-30 21:34:56, CONNECTED, 22.752, 60, 60, 0
2025-10-30 21:35:59, CONNECTED, 23.737, 60, 60, 0
2025-10-30 21:36:58, CONNECTED, 22.094, 60, 60, 0
2025-10-30 21:38:02, CONNECTED, 22.085, 60, 60, 0
2025-10-30 21:39:07, CONNECTED, 20.900, 60, 60, 0
2025-10-30 21:40:08, CONNECTED, 22.409, 60, 60, 0
2025-10-30 21:41:12, CONNECTED, 24.685, 60, 60, 0
2025-10-30 21:42:15, CONNECTED, 23.426, 60, 60, 0
2025-10-30 21:43:19, CONNECTED, 24.152, 60, 60, 0
2025-10-30 21:44:21, CONNECTED, 22.569, 60, 60, 0
2025-10-30 21:45:25, CONNECTED, 23.225, 60, 60, 0
2025-10-30 21:46:27, CONNECTED, 24.059, 60, 60, 0
2025-10-30 21:47:30, CONNECTED, 22.450, 60, 60, 0
2025-10-30 21:48:33, CONNECTED, 23.647, 60, 60, 0
2025-10-30 21:49:38, CONNECTED, 28.217, 60, 60, 0
2025-10-30 21:50:41, CONNECTED, 22.440, 60, 60, 0
2025-10-30 21:51:43, CONNECTED, 22.845, 60, 60, 0
2025-10-30 21:52:45, CONNECTED, 23.208, 60, 60, 0
2025-10-30 21:53:47, CONNECTED, 21.351, 60, 60, 0
2025-10-30 21:54:48, CONNECTED, 22.310, 60, 60, 0
2025-10-30 21:55:51, CONNECTED, 23.323, 60, 60, 0
2025-10-30 21:56:54, CONNECTED, 23.807, 60, 60, 0
2025-10-30 21:57:56, CONNECTED, 24.007, 60, 60, 0
2025-10-30 21:58:59, CONNECTED, 23.465, 60, 60, 0
